3367,gi|951031127|ref|XP_014461866.1|;gi|951031132|ref|XP_014461867.1|;gi|944425999|gb|KQL69479.1|,28.571,47.02,1,0,336,203,11,73,1014,24,344,2.60E-08,65.5
3367,gi|591349423|ref|XP_007069257.1|,28.571,44.9,1,0,294,159,9,73,894,26,288,5.43E-08,64.3
3367,gi|573891944|ref|XP_006633728.1|,27.606,50.99,1,0,355,228,13,73,1086,26,368,5.95E-08,64.3
3367,gi|602664029|ref|XP_007437638.1|,27.933,47.49,1,0,358,219,10,73,1077,20,361,7.01E-08,64.3
3367,gi|704571664|ref|XP_010185655.1|;gi|677441714|gb|KFQ38018.1|,28.114,49.11,1,0,281,171,7,115,894,1,271,8.64E-08,63.9
3367,gi|817181658|ref|XP_012275995.1|,28.809,46.26,1,0,361,219,11,55,1083,22,362,9.04E-08,63.9
3367,gi|873227124|emb|CEM19482.1|,37.063,54.55,1,0,143,70,4,70,456,60,196,9.54E-08,63.9
3367,gi|542147825|ref|XP_005482905.1|;gi|929443023|ref|XP_014119516.1|,27.397,46.92,1,0,292,178,8,82,894,29,307,9.67E-08,63.9
3367,gi|936585805|ref|XP_014206591.1|,27.763,44.74,1,0,371,224,11,55,1086,21,374,1.02E-07,63.9
3367,gi|957854188|ref|XP_014676884.1|,29.126,47.25,1,0,309,191,11,73,942,26,325,1.18E-07,63.5
3367,gi|148222460|ref|NP_001088729.1|;gi|56269153|gb|AAH87382.1|,27.778,47.5,1,0,360,222,11,82,1086,29,375,1.32E-07,63.5
3367,gi|524897031|ref|XP_005104983.1|,34.899,51.68,1,0,149,76,5,55,450,19,163,1.41E-07,63.2
3367,gi|511924243|ref|XP_004781279.1|,26.667,48.48,1,0,330,212,8,49,978,18,337,1.92E-07,62.8
3367,gi|602637911|ref|XP_007425792.1|,28.732,46.76,1,0,355,216,10,49,1035,18,361,2.38E-07,62.8
3367,gi|929472480|ref|XP_014111509.1|,27.407,46.3,1,0,270,159,8,82,819,29,285,2.42E-07,62.8
3367,gi|844855416|ref|XP_012796645.1|;gi|685961244|gb|KGB36883.1|,25.269,46.51,1,0,372,214,12,85,1086,30,375,2.53E-07,62.4
3367,gi|148230128|ref|NP_001089716.1|;gi|77748290|gb|AAI06392.1|,32.677,49.21,1,0,254,154,7,73,792,26,276,3.52E-07,62
3367,gi|632954302|ref|XP_007892886.1|,28.024,46.61,1,0,339,201,11,73,1014,77,397,5.23E-07,61.6
3367,gi|671023315|ref|XP_008702479.1|,26.97,48.79,1,0,330,211,8,49,978,18,337,5.30E-07,61.6
3367,gi|327273417|ref|XP_003221477.1|,26.575,47.95,1,0,365,229,10,55,1083,19,366,5.55E-07,61.6
3367,gi|678187086|gb|KFV54808.1|,28.472,49.65,1,0,288,173,8,115,912,1,277,1.14E-06,60.5
3367,gi|927156045|ref|XP_013917817.1|,27.393,49.17,1,0,303,185,10,73,912,20,310,1.14E-06,60.5
3367,gi|350595683|ref|XP_003484156.1|;gi|545884988|ref|XP_005673704.1|,29.779,49.26,1,0,272,154,9,49,792,18,276,1.16E-06,60.5
3367,gi|340381670|ref|XP_003389344.1|,26.667,48.8,1,0,375,238,13,46,1092,14,377,1.32E-06,60.5
3367,gi|675386130|gb|KFM79027.1|,29.352,46.76,1,0,293,185,8,67,897,23,309,1.74E-06,59.7
3367,gi|701396446|ref|XP_009967806.1|,28.472,49.31,1,0,288,173,8,115,912,30,306,1.76E-06,59.7
3367,gi|929448317|ref|XP_014135474.1|,28.014,49.65,1,0,282,170,9,115,894,9,279,2.13E-06,59.7
3367,gi|742154746|ref|XP_010881558.1|,29.06,47.86,1,0,351,222,12,73,1086,26,362,2.68E-06,59.3
3367,gi|766931261|ref|XP_011497805.1|,30.363,46.53,1,0,303,179,11,55,900,22,313,2.75E-06,59.3
3367,gi|683926417|ref|XP_009093439.1|,34.058,47.83,1,0,138,71,4,85,450,30,163,3.19E-06,58.9
3367,gi|585155346|ref|XP_006730011.1|,26.3,48.32,1,0,327,217,9,49,978,18,337,3.46E-06,58.9
3367,gi|640776321|ref|XP_008050123.1|,35.862,53.1,1,0,145,78,5,49,447,18,159,7.36E-06,58.2
3367,gi|936685207|ref|XP_014220570.1|,33.333,51.63,1,0,153,78,3,55,459,23,169,7.40E-06,58.2
3367,gi|752428251|ref|XP_011232555.1|;gi|752428253|ref|XP_011232556.1|;gi|281339627|gb|EFB15211.1|,25.697,48.92,1,0,323,210,8,70,978,25,337,7.42E-06,58.2
3367,gi|126343544|ref|XP_001372413.1|;gi|612060195|ref|XP_007506050.1|,37.671,52.74,1,0,146,71,8,49,438,18,159,1.02E-05,57.4
3367,gi|504178744|ref|XP_004598370.1|,27.16,48.15,1,0,324,213,9,49,978,18,332,1.09E-05,57.4
3367,gi|697494166|ref|XP_009677098.1|,27.184,46.28,1,0,309,192,10,94,954,17,314,1.10E-05,57.4
3367,gi|742190850|ref|XP_010855393.1|,27.812,49.38,1,0,320,207,9,70,978,101,413,1.21E-05,57.4
3367,gi|617637513|ref|XP_007530905.1|,34.459,51.35,1,0,148,79,4,49,447,18,162,1.21E-05,57.4
3367,gi|742190858|ref|XP_010855395.1|,27.812,49.38,1,0,320,207,9,70,978,28,340,1.37E-05,57
3367,gi|625193160|ref|XP_007639135.1|;gi|625193162|ref|XP_007639136.1|;gi|625193164|ref|XP_007639137.1|;gi|625271419|ref|XP_007627269.1|;gi|625271421|ref|XP_007627270.1|;gi|625271423|ref|XP_007627271.1|;gi|537123527|gb|ERE65087.1|,28.618,46.71,1,0,304,185,10,49,897,18,310,2.11E-05,56.6
3367,gi|395862013|ref|XP_003803266.1|,29.213,49.81,1,0,267,162,8,49,792,18,276,2.13E-05,56.6
3367,gi|625193158|ref|XP_003500245.2|;gi|625271417|ref|XP_007627268.1|,28.618,46.71,1,0,304,185,10,49,897,23,315,2.19E-05,56.6
3367,gi|488590247|ref|XP_004480402.1|;gi|488590251|ref|XP_004480404.1|;gi|488590253|ref|XP_004480405.1|;gi|488590255|ref|XP_004480406.1|;gi|488590257|ref|XP_004480407.1|;gi|488590259|ref|XP_004480408.1|;gi|488590261|ref|XP_004480409.1|;gi|821139534|ref|XP_012375826.1|,27.356,47.42,1,0,329,211,9,49,978,18,337,3.35E-05,55.8
3367,gi|555952688|ref|XP_005888526.1|,27.829,49.54,1,0,327,212,9,49,978,21,340,4.14E-05,55.5
3367,gi|488590245|ref|XP_004480401.1|,27.356,47.42,1,0,329,211,9,49,978,35,354,4.24E-05,55.8
3367,gi|440912075|gb|ELR61677.1|,27.812,49.38,1,0,320,207,9,70,978,25,337,4.46E-05,55.5
3367,gi|847003357|ref|XP_012803187.1|,29.091,45.76,1,0,330,189,10,82,978,29,344,4.73E-05,55.5
3367,gi|115497666|ref|NP_001069053.1|;gi|118595709|sp|Q0VC09.1|RIBC1_BOVIN;gi|111305290|gb|AAI20409.1|,27.76,49.21,1,0,317,205,9,79,978,28,337,4.83E-05,55.5
3367,gi|443688064|gb|ELT90866.1|,31.724,50.34,1,0,145,79,5,67,453,24,164,5.09E-05,55.5
3367,gi|929126070|ref|XP_013980717.1|,27.374,47.49,1,0,358,232,11,55,1086,20,363,6.35E-05,55.1
3367,gi|970914170|ref|XP_015123425.1|,29.63,47.47,1,0,297,186,10,55,894,22,312,6.68E-05,55.1
3367,gi|955545286|ref|XP_014635208.1|,26.061,49.09,1,0,330,214,10,49,978,18,337,8.29E-05,54.7
3367,gi|955545288|ref|XP_014635209.1|,26.061,49.09,1,0,330,214,10,49,978,18,337,8.44E-05,54.7
3367,gi|684371020|ref|XP_009163641.1|;gi|663056796|gb|KER32698.1|,36,55.33,1,0,150,76,5,49,450,18,163,1.29E-04,53.9
3367,gi|478539410|ref|XP_004443804.1|;gi|955545283|ref|XP_014635207.1|;gi|955545290|ref|XP_014635210.1|,26.061,49.09,1,0,330,214,10,49,978,18,337,1.41E-04,53.9
